 nm      %
242.2	0.1
242.7	0.1
243.2	0.0
243.8	0.0
244.3	0.0
244.8	0.0
245.4	0.0
245.9	0.0
246.4	0.0
247.0	0.0
247.5	0.0
248.0	0.0
248.5	0.0
249.1	0.0
249.6	0.0
250.1	0.0
250.7	0.0
251.2	0.0
251.7	0.0
252.3	0.0
252.8	0.0
253.3	0.0
253.9	0.0
254.4	0.0
254.9	0.0
255.4	0.0
256.0	0.0
256.5	0.0
257.0	0.0
257.6	0.0
258.1	0.0
258.6	0.0
259.2	0.0
259.7	0.0
260.2	0.0
260.8	0.0
261.3	0.0
261.8	0.0
262.3	0.0
262.9	0.0
263.4	0.0
263.9	0.0
264.5	0.0
265.0	0.0
265.5	0.0
266.1	0.0
266.6	0.0
267.1	0.0
267.7	0.0
268.2	0.0
268.7	0.0
269.2	0.0
269.8	0.0
270.3	0.0
270.8	0.0
271.4	0.0
271.9	0.0
272.4	0.0
273.0	0.0
273.5	0.0
274.0	0.0
274.6	0.0
275.1	0.0
275.6	0.0
276.1	0.0
276.7	0.0
277.2	0.0
277.7	0.0
278.3	0.0
278.8	0.0
279.3	0.0
279.9	0.0
280.4	0.0
280.9	0.0
281.5	0.0
282.0	0.0
282.5	0.0
283.0	0.0
283.6	0.0
284.1	0.0
284.6	0.0
285.2	0.0
285.7	0.0
286.2	0.0
286.8	0.0
287.3	0.0
287.8	0.0
288.4	0.0
288.9	0.0
289.4	0.0
289.9	0.0
290.5	0.0
291.0	0.0
291.5	0.0
292.1	0.0
292.6	0.0
293.1	0.0
293.7	0.0
294.2	0.0
294.7	0.0
295.3	0.0
295.8	0.0
296.3	0.0
296.8	0.0
297.4	0.0
297.9	0.0
298.4	0.0
299.0	0.0
299.5	0.0
300.0	0.0
300.6	0.0
301.1	0.0
301.6	0.0
302.2	0.0
302.7	0.0
303.2	0.0
303.7	0.0
304.3	0.0
304.8	0.0
305.3	0.0
305.9	0.0
306.4	0.0
306.9	0.0
307.5	0.0
308.0	0.0
308.5	0.0
309.1	0.0
309.6	0.0
310.1	0.0
310.6	0.0
